Title,Address,Lat,Lng,Img_URL,Description,Rank_of_province,Link,Type,PlaceName
Star Anise Saigon r,"24 Nguyễn Thái Bình Cách Chợ Bến Thành 5 phút đi bộ, gần ngã tư Hàm Nghi và Nam Kỳ Khởi Nghĩa., Thành phố Hồ Chí Minh Việt Nam",,,https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Một nhà hàng nhỏ tọa lạc tại TP HCM thuận tiện cho những ai muốn một bữa ăn địa phương đơn giản. Họ nên dừng nước trái cây sủi bọt mà họ phục vụ như một lời khen.,#1.436 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11668904-Reviews-Star_Anise_Saigon_r-Ho_Chi_Minh_City.html,Food,"Star Anise Saigon r 24 Nguyễn Thái Bình Cách Chợ Bến Thành 5 phút đi bộ, gần ngã tư Hàm Nghi và Nam Kỳ Khởi Nghĩa., Thành phố Hồ Chí Minh Việt Nam"
Great Banh mi & cafe,"41 Lê Thị Riêng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,712,008","1,066,908,271",https://media-cdn.tripadvisor.com/media/photo-s/0d/c1/4e/ba/photo0jpg.jpg,Ăn ở đây ba lần và không thể làm hỏng thức ăn. Tươi ngon và ngon rẻ. 15 đến 20 k cho bánh mì baguette cỡ tốt! Tốt quá,#1.435 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9997132-Reviews-Great_Banh_mi_cafe-Ho_Chi_Minh_City.html,Food,"Great Banh mi & cafe 41 Lê Thị Riêng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam"
My Mother Restaurant,"72 Nguyen Dinh Chieu P. Đa Kao, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,741,061","1,066,859,522",https://media-cdn.tripadvisor.com/media/photo-s/17/bc/b9/0b/at-night-light.jpg,Trải nghiệm cả buổi ăn rất dễ chịu. Nhân viên phục vụ có bài bản và lịch sự. Món ăn ngon và giá cả khá ổn. Tất nhiên nếu bạn so sánh giá với các quán ăn khác Nhà hàng Mẹ tôi hơi đắt hơn...Thêm,#1.437 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13349814-Reviews-My_Mother_Restaurant-Ho_Chi_Minh_City.html,Food,"My Mother Restaurant 72 Nguyen Dinh Chieu P. Đa Kao, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Captain Phook,"80 Phạm Viết Chánh Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam","10,789,449","1,067,111,078",https://media-cdn.tripadvisor.com/media/photo-s/29/d1/a0/08/nice-place-with-so-good.jpg,"Kiểu Mexico, Kiểu Á, Đương đại, Món kết hợp, Thức ăn đường phố",#1.438 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19990565-Reviews-Captain_Phook-Ho_Chi_Minh_City.html,Food,"Captain Phook 80 Phạm Viết Chánh Phường 19, Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam"
Nhà hàng Fresh,"3 - 5 Sương Nguyệt Ánh, Q.1 Khách sạn Fusion Suites Saigon, Thành phố Hồ Chí Minh Việt Nam",,,https://media-cdn.tripadvisor.com/media/photo-s/0d/03/c2/2a/fresh-restaurant.jpg,Chúng tôi đã có một chuyến tham quan thành phố vào buổi sáng và quyết định trở về khách sạn để ăn. Chúng tôi nóng và đói! Chồng tôi có một món chọc và tôi có một chiếc bánh sandwich. Thức ăn rất ngon và...Thêm,#1.439 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10719055-Reviews-Fresh_Restaurant_Coffee-Ho_Chi_Minh_City.html,Food,"Nhà hàng Fresh 3 - 5 Sương Nguyệt Ánh, Q.1 Khách sạn Fusion Suites Saigon, Thành phố Hồ Chí Minh Việt Nam"
Zion Sky Lounge & Dining,"87A, Hàm Nghi Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,707,863","1,067,017,793",https://media-cdn.tripadvisor.com/media/photo-s/25/18/a4/9c/the-bar.jpg,"Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Rượu và bia, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhạc sống",#1.440 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24832264-Reviews-Zion_Sky_Lounge_Dining-Ho_Chi_Minh_City.html,Food,"Zion Sky Lounge & Dining 87A, Hàm Nghi Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Nhà Hàng Millennium,"7A Thái Văn Lung, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,779,066","1,067,061,554",https://media-cdn.tripadvisor.com/media/photo-s/11/d8/e6/11/photo0jpg.jpg,"Chúng tôi đã ăn tối ở đây trong hai lần trong suốt thời gian ở khách sạn. Chúng tôi thấy nó có giá trị tốt vì thức ăn rất ngon, thực đơn đa dạng và dịch vụ tuyệt vời.",#1.441 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11868315-Reviews-Millennium_Restaurant-Ho_Chi_Minh_City.html,Food,"Nhà Hàng Millennium 7A Thái Văn Lung, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam"
Bongensai Japanese Vegan Restaurant,"49 Nguyễn Đăng Giai, P. Thảo Điền Phường Thảo Điền, Thành phố Hồ Chí Minh 70000 Việt Nam","108,021,911","1,067,364,561",https://media-cdn.tripadvisor.com/media/photo-s/26/a8/32/11/khong-gian-quan.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",#1.442 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25003689-Reviews-Bongensai_Japanese_Vegan_Restaurant-Ho_Chi_Minh_City.html,Food,"Bongensai Japanese Vegan Restaurant 49 Nguyễn Đăng Giai, P. Thảo Điền Phường Thảo Điền, Thành phố Hồ Chí Minh 70000 Việt Nam"
"El Gaucho Argentinian Steakhouse - An Phu, Ho Chi Minh City","88 Song Hành Lô L1-01,02, Estella Place, An Phú, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/17/2a/6c/27/photo2jpg.jpg,"Trước giờ k thích ăn thịt bò lắm nhất là steak Hôm nay vì bạn muốn ăn nên ăn thử thì thấy thịt ở đây cực ngon Ăn k bị ngấy, từ nay lại ghiền steak lại rồi Thức uống cũng ngon",#1.443 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17321423-Reviews-El_Gaucho_Argentinian_Steakhouse_An_Phu_Ho_Chi_Minh_City-Ho_Chi_Minh_City.html,Food,"El Gaucho Argentinian Steakhouse - An Phu, Ho Chi Minh City 88 Song Hành Lô L1-01,02, Estella Place, An Phú, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam"
Happy Thai 207 Pham Ngu Lao,"207 Phạm Ngũ Lão, phường Phạm Ngũ Lão, Quận 1 20 Đoàn Kết, phường Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 70000 Việt Nam","108,429,675","1,067,632,717",https://media-cdn.tripadvisor.com/media/photo-s/24/7e/7b/4a/happy-thai-207-pham-ngu.jpg,Món ăn ở đây rất ngon chuẩn vị thái mỗi món ăn được mang ra đều được chuẩn bị rất kỹ càng chu đáo nhân viên rất nhiệt tình và hỗ trợ khách rất tốt trong khi chọn món Menu đa dạng nhiều sự lựa...Thêm,#1.444 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24159815-Reviews-Happy_Thai_207_Pham_Ngu_Lao-Ho_Chi_Minh_City.html,Food,"Happy Thai 207 Pham Ngu Lao 207 Phạm Ngũ Lão, phường Phạm Ngũ Lão, Quận 1 20 Đoàn Kết, phường Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 70000 Việt Nam"
Sushi Ko 3,"26/1 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","10,774,773","106,699,613",https://media-cdn.tripadvisor.com/media/photo-p/15/70/05/d1/photo2jpg.jpg,Đó là một nhà hàng Nhật Bản tốt trong thị trấn. Bạn có thể thấy rất nhiều khách hàng Nhật Bản ở nơi này và cảm thấy như bạn hiện đang ở Nhật Bản. Thức ăn rất tươi và quá mong đợi của tôi. Tôi...Thêm,#1.445 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15244365-Reviews-Sushi_Ko_3-Ho_Chi_Minh_City.html,Food,"Sushi Ko 3 26/1 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Tous Les Jours,"17/14 Le Thanh Ton Ben Nghe, Dist.1, Thành phố Hồ Chí Minh Việt Nam","10,781,971","106,693,081",https://tuyensinh.uit.edu.vn/sites/default/files/uploads/files/dai-hoc-uit-3.jpg,Chúng tôi đã quá chậm máy bay để làm cho nó xuống để ăn sáng tại khách sạn của chúng tôi và nơi này là một godsend. Đây là một tiệm bánh theo phong cách Pháp với đủ loại món ngọt được phục vụ cũng...Thêm,#1.446 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12721213-Reviews-Tous_Les_Jours-Ho_Chi_Minh_City.html,Food,"Tous Les Jours 17/14 Le Thanh Ton Ben Nghe, Dist.1, Thành phố Hồ Chí Minh Việt Nam"
Quán Bún Mộc Thanh Mai,"52 Nguyễn An Ninh, P. Bến Thành, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,715,056","1,066,964,406",https://media-cdn.tripadvisor.com/media/photo-s/08/f0/e0/ab/thanh-mai-meetball-noodle.jpg,"Quán khá đông, đến 2 lần mà lần nào cũng phải ngồi ghép bàn với người khác. Bún ngon, nhiều loại chả, nhưng không phải loại nào cũng ngon. Quán đông nên nhiều người ra vào, sàn vệ sinh không được tốt.",#1.447 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8613380-Reviews-Thanh_Mai_Meetball_Noodle-Ho_Chi_Minh_City.html,Food,"Quán Bún Mộc Thanh Mai 52 Nguyễn An Ninh, P. Bến Thành, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam"
Pho Co,"211 Ter Dien Bien Phu ST, Thành phố Hồ Chí Minh 70000 Việt Nam","107,702,684","1,066,757,712",https://media-cdn.tripadvisor.com/media/photo-s/0a/10/60/0f/photo1jpg.jpg,"Là người làm trong nghề du lịch , chắc ko bao giờ tôi quay lại đặt booking của nhà hàng vì thái độ phục vụ, cũng như chăm sóc khách hàng của nhân viên lẫn quản lý . KO chịu lắng nghe ý kiến góp...Thêm",#1.448 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4131562-Reviews-Pho_Co-Ho_Chi_Minh_City.html,Food,"Pho Co 211 Ter Dien Bien Phu ST, Thành phố Hồ Chí Minh 70000 Việt Nam"
Seventeen Saloon,"103A Phạm Ngũ Lão Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,673,332","1,066,905,498",https://media-cdn.tripadvisor.com/media/photo-s/0f/0d/12/e4/events.jpg,"Nơi này thực sự đáng kinh ngạc. 2 ban nhạc sống chơi cùng lúc trên các tầng riêng biệt, các nhạc sĩ tuyệt vời! Rock thực sự tuyệt vời và sẽ chơi yêu cầu của bạn quá! Nhân viên chu đáo tuyệt vời - bạn...Thêm",#1.449 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7747159-Reviews-Seventeen_Saloon-Ho_Chi_Minh_City.html,Food,"Seventeen Saloon 103A Phạm Ngũ Lão Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Vela,"Floor 2, 120 Cống Quỳnh, Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,667,773","1,066,880,644",https://media-cdn.tripadvisor.com/media/photo-w/26/a5/09/58/caption.jpg,"Kiểu Á, Cửa hàng thức ăn ngon, Bản địa",#1.450 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25063588-Reviews-Vela-Ho_Chi_Minh_City.html,Food,"Vela Floor 2, 120 Cống Quỳnh, Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
The Never Ending Summer,"371 Vĩnh Viễn Phường 5, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam","107,631,712","1,066,653,875",https://media-cdn.tripadvisor.com/media/photo-s/1a/18/f6/60/img-20191103-144120-largejpg.jpg,#NAME?,#1.451 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15349625-Reviews-The_Never_Ending_Summer-Ho_Chi_Minh_City.html,Food,"The Never Ending Summer 371 Vĩnh Viễn Phường 5, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam"
Ichihana Sushi Vietnam,"69A Đ. Cao Thắng Phường 3, Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam","10,781,971","106,693,081",https://media-cdn.tripadvisor.com/media/photo-s/1b/55/56/13/sushi-platter.jpg,Phong cách ẩm thực tinh tế. Sake hảo hạng. Không gian ấm cúng và nghệ thuật. Sashimi tươi ngon. Phục vụ rất dễ thương.,#1.453 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20895977-Reviews-Ichihana_Sushi_Vietnam-Ho_Chi_Minh_City.html,Food,"Ichihana Sushi Vietnam 69A Đ. Cao Thắng Phường 3, Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam"
Ốc Oanh,"534 Vĩnh Khánh Phường 8, Quận 4, Thành phố Hồ Chí Minh 70000 Việt Nam","107,630,913","106,702,281",https://media-cdn.tripadvisor.com/media/photo-p/11/c2/26/c1/photo3jpg.jpg,Mình được nghe rất nhiều về Ốc Oanh q4 nên hôm qua quyết định ghé thử. Nhưng hơi thất vọng vì đồ ăn ko ngon như lời đồn và giá cũng cao hơn những quán lân cận nếu so về chất lượng và số lượng....Thêm,#1.452 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7811388-Reviews-Oc_Oanh-Ho_Chi_Minh_City.html,Food,"Ốc Oanh 534 Vĩnh Khánh Phường 8, Quận 4, Thành phố Hồ Chí Minh 70000 Việt Nam"
Galbi Brothers,"R1 - 25 Hung Phuoc 4, Pham Van Nghi, P. Tan Phong, Q. 7, Thành phố Hồ Chí Minh District 7 Việt Nam","107,263,996","1,067,068,265",https://media-cdn.tripadvisor.com/media/photo-s/07/38/a5/63/you-may-grill-your-self.jpg,Tôi bước vào để tìm 4 hoặc 5 nhân viên bị mê hoặc bởi điện thoại thông minh của họ. Họ từ chối phục vụ,Tôi nhanh chóng bước ra.,#1.454 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,Food,"Galbi Brothers R1 - 25 Hung Phuoc 4, Pham Van Nghi, P. Tan Phong, Q. 7, Thành phố Hồ Chí Minh District 7 Việt Nam"
Sushi Tí,"41 Huỳnh Tịnh Của Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam","107,917,722","1,067,093,074",https://media-cdn.tripadvisor.com/media/photo-s/15/6b/6d/87/set-fresh-sashimi.jpg,Đồ ăn ngon giá cả hợp lý. Cá tươi sushi ăn béo ngậy. Sẽ quay lại lần sau. Không gian sang trọng ấm cúng món ăn vừa mắt,#1.455 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15296474-Reviews-Sushi_Ti-Ho_Chi_Minh_City.html,Food,"Sushi Tí 41 Huỳnh Tịnh Của Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam"
Kappou Nishiyama,"144/1 Pasteur Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,800,898","1,066,963,442",https://media-cdn.tripadvisor.com/media/photo-s/26/b5/4a/0d/the-flavors-are-bold.jpg,Phong cách ẩm thực Kappo,#1.456 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24972347-Reviews-Kappou_Nishiyama-Ho_Chi_Minh_City.html,Food,"Kappou Nishiyama 144/1 Pasteur Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Kamalas Vegan Restaurant And Lounge,"No.22, P Street, The Panorama Area, Dist.7, Thành phố Hồ Chí Minh 700000 Việt Nam","1,075,488,175","10,668,943,610,437,600",https://media-cdn.tripadvisor.com/media/photo-s/1c/87/59/dc/being-vegan-can-be-exciting.jpg,60.000 ₫ - 130.000 ₫,#1.457 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21306913-Reviews-Kamalas_Vegan_Restaurant_And_Lounge-Ho_Chi_Minh_City.html,Food,"Kamalas Vegan Restaurant And Lounge No.22, P Street, The Panorama Area, Dist.7, Thành phố Hồ Chí Minh 700000 Việt Nam"
Latino Club Saigon,"17 Trần Quốc Toản Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam","107,865,895","1,066,877,914",https://media-cdn.tripadvisor.com/media/photo-s/13/f3/5c/dd/cuban-and-brazil-flag.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",#1.458 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14927558-Reviews-Latino_Club_Saigon-Ho_Chi_Minh_City.html,Food,"Latino Club Saigon 17 Trần Quốc Toản Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam"
Fuwagori - Kem Bông,"35 Lý Tự Trọng Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","107,779,416","1,067,010,248",https://media-cdn.tripadvisor.com/media/photo-p/1b/2d/f3/2e/photo2jpg.jpg,"Kem b ng giống như sữa chua đông lạnh cạo với topping như trái cây nhiệt đới hoặc sô cô la. Nó thực sự mềm và mát, tan trong miệng của bạn. Chỉ 35. 000 vnd cho một cốc khá lớn. Không gian đáng yêu...Thêm",#1.459 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17415289-Reviews-Fuwagori_Kem_Bong-Ho_Chi_Minh_City.html,Food,"Fuwagori - Kem Bông 35 Lý Tự Trọng Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam"
Our Matcha & Cafe,"5 Huỳnh Thúc Kháng, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam","107,737,699","1,067,036,114",https://media-cdn.tripadvisor.com/media/photo-s/0a/7a/17/da/our-matcha-cafe.jpg,Cà phê,#1.460 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8587922-Reviews-Our_Matcha_Cafe-Ho_Chi_Minh_City.html,Food,"Our Matcha & Cafe 5 Huỳnh Thúc Kháng, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam"
The Mechanic,"176 Le Lai 2nd Floor, Thành phố Hồ Chí Minh 700000 Việt Nam","107,716,208","1,066,976,649",https://media-cdn.tripadvisor.com/media/photo-s/23/63/1d/b0/our-lovely-bartender.jpg,"Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Bãi đỗ xe có vé, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí",#1.461 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24038447-Reviews-The_Mechanic-Ho_Chi_Minh_City.html,Food,"The Mechanic 176 Le Lai 2nd Floor, Thành phố Hồ Chí Minh 700000 Việt Nam"
Quán Yến Hương Giang - Bún Bò Huế,"325 Võ Văn Tần, P.5, Q.3, Thành phố Hồ Chí Minh Việt Nam","107,769,704","1,066,906,177",https://media-cdn.tripadvisor.com/media/photo-s/16/0c/0b/54/my-beef-and-pork-pho.jpg,"bún bò tại đây mang hương vị rất đậm đà, nước dùng rất ngon ngọt và thơm vị ruốc đặc trưng của xứ Huế, bên cạnh còn có các loại chả tôm cua tuyệt vời cùng với thịt bò bắp, gân, giò heo được hầm...Thêm",#1.462 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12134396-Reviews-Yen_Huong_Giang_Bun_Bo_Hue-Ho_Chi_Minh_City.html,Food,"Quán Yến Hương Giang - Bún Bò Huế 325 Võ Văn Tần, P.5, Q.3, Thành phố Hồ Chí Minh Việt Nam"
Tiệm Bánh Cookie,"115B Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh Việt Nam","107,604,444","1,066,915,233",https://media-cdn.tripadvisor.com/media/photo-s/0f/31/0e/d4/photo1jpg.jpg,"Ngon lắm các bạn ạ, với đủ hương vị và đa dạng loại cho các bạn chọn. Đi cùng đám bạn ngồi từ từ thưởng thức và cảm nhận hương vị của từng cái bánh mới thấy hết được cái gọi lag NGON",#1.464 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11946840-Reviews-Cookie_s_House-Ho_Chi_Minh_City.html,Food,"Tiệm Bánh Cookie 115B Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh Việt Nam"
